Event, ele_E, ele_Px, ele_Py, ele_Pz,  pos_E, pos_Px, pos_Py, pos_Pz
1348, 47417.2, -42062.6, -11904.5, -18368.8, 48092.7, 40664.3, 17455.9, -18831.1
1349, 54224.9, -44726.5, 6511.89, -29957.8, 54726.8, 37782.9, -28165.4, -27824.2
1350, 82855.4, -43041.8, -2979.71, -70735.7, 47747.1, 39307.2, 17864.5, -20386
1351, 196900, -11871.8, -32387.5, 193855, 46683.6, 24441.9, 37449.5, 13397.4
1352, 85494, -48362, -46656.6, -52853.5, 173455, -86697.2, 14863.7, -149497
1353, 59091.3, -37266.2, -18426.6, -41993.7, 121533, 41792.4, 22427.5, -111896
1354, 131223, -29984.3, -37708.4, -122060, 121394, 36767.4, 31269, -111387
1355, 46429.3, 44249.7, 9837.66, 10043, 53922.5, -34248.3, 29684.8, -29214.8
1356, 46935.5, -36251.8, -3216.22, 29637.9, 165563, 29274.8, 25690.9, 160917
1357, 107353, 36831.4, 1856.37, -100820, 48772.8, -40422.5, -4526.28, -26913.2
1358, 32362.3, -2162.99, 32275.7, 957.2, 84921, -568.123, -34692.7, -77509.1
1359, 146469, 43725.4, 6496.96, -139639, 133456, -42792.6, -7478.93, -126188
1360, 25214, -2289.13, -25069.6, 1421.76, 91138.7, 69434.4, 56991.3, -15398.8
1361, 43430.8, 30488.8, 30520.2, 5018.53, 47701.9, -23907.5, -40824.6, 6103.67
1362, 81148.2, 29283.6, 43393, -62004.4, 206530, -27308.9, -43948.4, -199944
1363, 182262, 31920.1, -848.255, 179443, 62937.2, -38502.1, 16092.3, 47113.9
1364, 50206.7, 36047.5, 33357.8, -10418.2, 44530.2, -30229.8, -32627.5, 2130.09
1365, 49276.7, 43056.9, 3964.72, -23634.3, 39708.8, -39577.5, -2249.37, -2313.12
1366, 43902.4, -9027.9, -32209.6, 28433.3, 152526, 13618.4, 44131.5, 145366
1367, 46122.6, -25336.6, 7922.6, 37717.2, 42924.9, 34208, -14758.9, 21319.8
1368, 54678.8, 7680.63, -39787.1, -36711.9, 58159.8, -13072.8, 48900.8, -28642.2
1369, 89637.6, 11872.5, 45240, 76467.6, 57327.3, -20587, -36386.8, 39225
1370, 57708.1, -13643.4, -27457.8, 48889.2, 61014.6, 34472.5, 44586.8, 23376
1371, 160327, -1794.09, -29820, 157519, 50554.3, 3139.04, 35047, 36298.7
1372, 39706.4, -35729.3, -9304.8, 14609.3, 56128.9, 27122.9, 33681.2, -35782.3
1373, 48238.3, -36880.5, -18815.9, 24753.3, 43418.5, 36388.7, 19391, -13602.3
1374, 36048.8, -18794.4, 25329.9, 17455.1, 56578, 33584.5, -28906.2, -35179.4
1375, 58481.7, -52367.9, -6965.05, -25083.7, 121793, 47803.9, 3722.76, -111958
1376, 35667.5, 27952.8, -19073.1, 11270.6, 59838.6, -19952.3, 28530.3, -48668.1
1377, 44514.9, -12463, -36302, -22548, 89940.9, 17596.6, 44226.9, -76313.3
1378, 224248, -27558.2, -33326.3, 220039, 144739, 37572.3, 22889.5, 137890
1379, 53884.3, 18378, 34407.8, 37173.5, 166923, -33915.8, -18179.5, 162427
1380, 74845.3, -8195.04, 40338.1, 62509.9, 28279, 6664.97, -25723.1, -9674.89
1381, 228361, 30592.3, 38010.1, -223087, 163266, -9689.56, -39016.7, -158240
1382, 74491.4, 43434.1, -19682.2, -57228.1, 111044, -31857.9, 32481.7, -101295
1383, 80369.9, -40455.4, 14228.1, 67972.3, 54462.7, 31979.8, -29080.1, 33133.5
1384, 182407, -16673.7, -27981.5, -179476, 43661.7, 15328.1, 30926.8, -26738.2
1385, 25123.7, -25105.5, -929.025, -228.153, 133890, 33636.8, -5039.84, 129498
1386, 173467, -31607.1, 11096.2, 170201, 57266.8, 36216.6, -11712.5, 42786.2
1387, 182599, -31673.7, 36050.6, -176180, 139008, 28696.4, -30548.1, -132539
1388, 84503.3, 19964.9, 35681.6, -73952.9, 147594, -7210.95, -57053.6, -135930
1389, 32193, -3824.4, 28506.7, 14461.3, 127216, 16317.7, -39935.3, 119678
1390, 88077.9, -59724.6, -4870.77, -64552.1, 146872, 10879.8, -31636.4, -143011
1391, 254574, -40406.2, -17940, -250706, 156159, 40525.3, 12326.1, -150304
1392, 162581, 52299.6, 24573.8, -151966, 224501, -36051, 27235.2, -219907
1393, 70237.2, 27289.2, 42726, -48611.3, 157674, -19179.6, -49391.4, -148505
1394, 28019.2, -27119.6, 2201.87, -6690.16, 133101, 34278.3, 23382.2, -126468
1395, 43698.6, -8095.55, -40925.4, -13005.3, 49698.5, 16752.2, 33897.6, 32253
1396, 141493, -39995.7, -40620.8, 129501, 57163.3, 39295.2, 6614.05, 40985.1
1397, 130095, -35926.8, -17274.8, -123837, 271494, 39786.4, 24453.6, -267447
1398, 42092.2, 36255.1, 6247.62, -20452.2, 204182, -47152.3, 3564.39, 198631
1399, 83320.4, 44880.7, 1917.53, -70173.6, 44686.1, -28126.6, 32004.2, -13471.1
1400, 100378, 31885.1, -8420.24, -94806.5, 97628.2, -58116.2, 6324.14, -78190.7
1401, 120731, -59003.1, 26570.2, 101925, 128108, 14197.9, -25631.2, 124712
1402, 46343.5, -16507.4, 43287.4, -1191.94, 51533.5, 1095.07, -44751.3, -25530.9
1403, 119395, -24385.6, -33021, -112117, 228295, 36807.4, 36525.9, -222328
1404, 59731, -30688, -34052.4, -38294.6, 83455.8, 30841.9, 27755.3, -72410.6
1405, 46216, -30895.2, 27632.1, -20441.8, 60510.6, 39101.7, -28822.2, -36081.4
1406, 79626.6, 40654.5, 21200.4, -65101, 47036.8, -37433.8, -6573.61, -27712
1407, 247027, -29452.5, -31365.7, -243251, 168676, 22667, 42076.1, -161764
1408, 51759.5, 19188.3, 36384.9, 31416.4, 166972, -50248.9, 5208.3, 159146
1409, 30784.3, -13868.5, 21777.8, 16765, 65602.3, 48670.3, -27406.4, -34405.6
1410, 59101.4, 76.2975, 44972.3, 38346.7, 41654, -8377.9, -40718.3, 2623.67
1411, 53912.3, 15395.1, -49088.3, -16120.5, 49617.5, 4.57062, 46494.8, 17324.4
1412, 132369, 4279.32, -41456.4, 125637, 128600, 7315.78, 49823.9, 118330
1413, 57216.7, 2194.27, -50397.2, -27001.1, 46303.7, 25398.3, 36650.3, -12478.5
1414, 79865.5, 43437.4, 51548, -42831, 59950.4, -43685.6, -6477.21, -40542.2
1415, 246273, -35374.8, -23337.5, -242599, 72554.6, 29224.9, 20967.1, -63011.5
1416, 131020, -16223.3, -38481.5, 124187, 238345, -2315.95, 43435.6, 234343
1417, 31694.9, -2636.54, 29972.1, 9964.56, 72987.2, 8245.45, -48139.9, -54237.4
1418, 86856.7, -47971.9, -5508.7, 72197.2, 40895.5, 30771.3, 24439.3, 11326.3
1419, 35560.5, -29791.8, -17318.4, -8778.75, 40707.5, 37064.7, 14297.7, -8881.69
1420, 651761, -111486, -74868.4, 637776, 299284, 72327.1, -74784.6, 280618
1421, 153599, -20467.5, -31667.3, -148899, 28716.4, 5437.56, 26634.4, -9256.06
1422, 71299.3, -14983.4, -22779.5, 65880.1, 89681.5, -45366.8, -77200.3, 4973.79
1423, 39081.5, -26595.4, 14699, -24576.1, 45358.1, 11607.1, -26219.9, 35144.7
1424, 37065.7, -5906.92, 31387.8, -18809.1, 53460.9, 20848.5, -40495.5, 27991.5
1425, 65849.2, -5359.84, -45000.7, 47773.8, 59368, 1782.85, 48965.8, 33522.1
1426, 39060, 27347.6, -25367.8, -11587.7, 57534.6, -30517.8, 46074.6, -16000.9
1427, 33217.9, 3579.47, -28573.9, 16557.5, 92579.2, 66120.1, 57187.9, 30472.7
1428, 99082.3, -53449.4, 28454.9, -78426.9, 122381, 28873.9, 18943.9, -117407
1429, 57301.6, -23810, 16860.9, -49318, 48232.2, 38852.1, -15284.7, 24150.2
1430, 198362, 21854.6, -28690.6, 195056, 39756.2, -11581.6, 27767.1, 25988.7
1431, 477742, -91034.5, 5143.3, -468960, 479887, 87765.2, -2778.95, -471785
1432, 36746.4, -32382.4, 12475.6, 12084.4, 59692.7, 37369.8, -17866.5, -42982.6
1433, 48509, 29920.6, 38163.7, 1189.42, 44944.4, -27668.4, -35156, -4302.55
1434, 37503.1, -32824.8, 10292.3, 14936.1, 56198.9, 48882, -17178.8, -21765.9
1435, 47218.8, -36226, -28619.1, -9911.74, 54170, 35860, 17656.7, -36560.7
1436, 36657.7, 36309.9, 2334.64, 4464.38, 80330.5, -33354.3, -19556.9, 70413.1
1437, 116629, 38264.5, -21927.7, 107969, 72576.6, -37400.4, 23921.7, 57413.6
1438, 190522, 15281.2, 40062.2, 185634, 53492.3, -2775.63, -30576.3, 43804.2
1439, 44004.5, -7061.12, -30905.2, -30518.9, 43783.9, 8937.15, 33743.2, 26430.2
1440, 33115.6, 20517.9, 24904.3, -7445.57, 119548, -10332.1, -30994.9, -114997
1441, 72455.7, 7922.25, -42515.8, -58133.2, 47553.1, -4003.88, 40207.3, -25072.6
1442, 43536.3, -28215.1, -26861.2, 19437, 86046.9, 25446.1, 40920.5, 71288.7
1443, 45499.4, -19655.1, 25127.5, -32442, 47815, 17995.1, -22531.1, 38141.8
1444, 46641, -24623.9, 35055.1, -18444.1, 52571.1, 19564.8, -44358.6, -20328.7
1445, 54005.9, -17354.8, 35463.2, -36848.4, 41418.2, 20628.2, -35468.7, 5649.87
1446, 45716.5, -22030, 24063.2, -32025.5, 47214.3, 27337.1, -23069.3, 30816.8
1447, 67143.4, 16537.9, 46576.6, 45446.1, 46794.3, -3792.68, -41197.4, 21865.5
1448, 61008.6, 26451.3, -38322.3, -39418.1, 48278.2, -23109.9, 37838.6, -19103.8
1449, 70603.5, 36803.8, -41516.7, 43665.7, 44845.5, -21296.3, 31162.3, 24217.7
1450, 59703, 36462.8, -16084.7, 44454.3, 87683.8, -37182.9, 26491.8, 74860.2
1451, 40685.2, -25085.6, -19896.6, -25102.2, 69341, 33195.7, 42696.3, -43396.4
1452, 49342.1, -43792, 9332.23, -20732, 72951.8, 34651.7, -32094.5, -55598.2
1453, 127770, -32793.2, -13738.8, -122723, 55528.8, 36649.7, 15007.4, -38923.3
1454, 45533.4, 42927.6, 15012.4, -2268.57, 46519.6, -40975.6, -21914.8, -2193.72
1455, 97572.6, -14293.9, 35387.6, 89798.8, 145147, -91868.9, -29053.2, 108552
1456, 47811.1, 9385.09, -32166, -34105.2, 35120.7, -17796.9, 28014.7, -11485.3
1457, 40176.9, 18483.5, 35667.5, 611.474, 51209.2, -10726.6, -37919.3, 32702.5
1458, 40909.7, 11497, -31543.7, -23375.6, 165088, -24281.3, 15806.7, -162526
1459, 26418.7, 13913.2, -21070, -7773.41, 70506.6, -43877.8, 55118.1, 2813.17
1460, 98598, -24499.5, 12455, -94690.1, 82447.1, 58863.4, 18786.3, -54586.6
1461, 97568.3, 43347.5, 32181.7, 81270.6, 54394.2, -41324.9, 13883.9, 32530.2
1462, 35501.5, 34647, -1614.34, 7571.85, 66431.8, -55857.7, 35137.3, 7646.88
1463, 45816.3, 25025.7, -24988.6, 29127.6, 200354, 125584, 71043.8, 139008
1464, 56674.5, 27594.1, -26498.7, 41813.6, 89093.7, -39357.7, 35650.4, 71538.2
1465, 182526, 49359.9, 11369.9, -175357, 164676, -38196.8, -17820.6, -159191
1466, 132900, 38803.7, 4515.2, 127029, 44522.1, -30472.4, 21873.5, 23983.3
1467, 39926.1, 15925.1, -30335, -20500.6, 93022.2, 7522.44, 64279.1, -66818.7
1468, 47975.1, 36339.6, 11210.5, -29246.7, 43541.8, -38647.2, -11659.1, 16320.2
1469, 72989.8, -35886.1, -3604.03, 63456.3, 31797.5, 30949.3, 2130.49, -6977.35
1470, 46892.7, -37665.3, -7427.27, -26927.3, 91517.1, 52998.2, 13017.7, -73465
1471, 42455.5, 26825.7, 18766.1, -27031.2, 41537.2, -27206.8, -20033.9, 24161.4
1472, 113032, -46472.3, -5260.79, -102902, 80491.4, 42114.9, 6864.89, -68250
1473, 48872.3, 16025.5, -31855.3, 33420.4, 45327.5, -9584.35, 29768.6, -32810.9
1474, 69515.3, 46023.5, -22800.8, 46843.7, 40654.3, -35695.8, 15315.8, 12000.3
1475, 41827.2, 39096, -3592.97, 14426.2, 60268.3, -49752.7, -810.252, 34004.1
1476, 62123.2, 5686.55, -39374, -47714.2, 49227, -5596.42, 36350.6, 32720.1
1477, 34630.9, -28019.2, -19339.2, -6341.85, 65415.4, 11904.8, 60079.9, 22975
1478, 35474.7, 30049.3, -7065.3, 17480.7, 107544, -54636.2, -46320.2, 80218.9
1479, 132754, -27312.2, -24551.4, 127573, 38780.1, 26393.4, 19766.6, 20409.9
1480, 40836.3, 23369.1, -25516.7, 21688.3, 48168.3, -24067.1, 31346.2, -27538.7
1481, 96669.4, 17278.5, 63155.8, 71117.9, 139969, -34298.8, 2645.84, 135676
1482, 73212, 47368.7, -16563, -53309.2, 53653.1, -31404.2, 21763.1, -37667
1483, 55676.6, -21718.1, -29111.9, 42198.4, 60687.2, 11976.5, -41328.8, -42795.2
1484, 56973.6, 32604, 15368.3, 44122.4, 196770, -29926.8, -13003.5, 194046
1485, 65296.3, 7594.14, -30265.7, 57357.9, 39997.5, -5115.46, 39613.2, -2103.88
1486, 50406.7, -46807.9, 2278.41, -18565.1, 43103.1, 42218.6, -4640.67, 7343.82
1487, 80830.2, -73604.4, 29860.5, -14975.2, 79781.5, -7851.63, 68342.3, 40407.6
1488, 67745.3, -18331.2, -32411.1, -56594.2, 34883.9, 3131.32, 32590.7, 12038.7
1489, 51899.9, -43950.1, 12276.1, 24724.3, 74136.8, 43526.4, -9190.43, 59306.4
1490, 38669, 18680.7, -30396.8, 14911.6, 212725, -1027.4, -41772.7, 208581
1491, 130992, 26204.8, -37886.9, 122624, 84615.2, -26163.7, 34561, 72668.6
1492, 49520.8, -35366.8, -30512.6, 16446.3, 68537.1, 30740, 18905.4, 58266.4
1493, 147792, 5735.77, -41549.2, 141715, 84023.9, -14290.9, 39265.5, 72897.2
1494, 41343, 40975.1, 518.059, -5478.64, 74362.4, -36743.8, 2659.52, -64595.6
1495, 54013.6, 39498.3, -17840.5, -32234.6, 112685, -35624.5, 16262.9, -105662
1496, 48677.3, -39823.2, 18643.2, -20881.2, 66609.4, 39426.1, -20776.3, -49505
1497, 35459.4, -23431.5, -21099.9, -16221.2, 61193.2, 31267.1, 19080.3, 49019.6
1498, 52204.1, 13227.8, 24229.3, 44308.4, 31612.3, 2511.63, -26805.9, -16567.2
1499, 196539, 10227.8, 40652.6, -192017, 32895.1, 25862.5, -15550, -13092.7
1500, 139839, -49160.9, -8720.51, -130622, 78726.3, 40182.9, -10790.7, -66833.6
1501, 100126, 44518.1, 89248.7, 8836.39, 54556.4, -30053.7, 29339.1, 34819.4
1502, 108684, -24556.9, 53668.5, -91262.2, 131487, -1790.99, -34475.4, -126875
1503, 56829, 17448.3, 26221.6, -47302.4, 34358.1, -33663.2, 2954.7, -6207.66
1504, 113968, 26548, -20430.4, -108934, 249656, -52345.9, 23331.6, -242989
1505, 45322.6, 968.14, -43360.1, -13156.9, 56239.1, 11472.6, 46950.9, -28754.6
1506, 107202, 14494.4, 23074.4, 103681, 54097.4, -37327.5, -28309.5, 27051
1507, 46587.3, 14957.7, -33785.6, 28375.7, 82162.6, -25298, 66156.4, 41641.6
1508, 71355.2, 32776.7, -21269.1, -59706.6, 159600, -31070.7, 20576.4, -155188
1509, 41359.4, 24388.9, -33375, -1376.45, 58425.3, -23998.3, 40605.2, -34479.1
1510, 51295, -44721, -6809.75, -24183.4, 42180.2, 35109.1, 5600.79, 22697
1511, 52278.5, -6040.72, 33830.9, 39395.8, 97521.5, -8058.57, -54362.5, 80561.9
1512, 79831.4, -24491, 29817.8, 69886.7, 226506, 44202.4, -5355.03, 222087
1513, 134161, 2227.88, 42494.4, -127234, 69191.6, -1399.47, -43113.2, -54099.6
1514, 61367.9, -47183, -8799.94, -38240.6, 61815, 25248.1, 33741.8, -45223
1515, 34538.1, 17125.8, -29259.2, 6594.49, 81052.3, -4427.17, 52712.4, 61410.7
1516, 77252.1, -44750.2, 16106.1, 60876, 37694.2, 34391.2, 9087.75, 12470.4
1517, 74888.5, 2191.6, 54031.2, 51808.4, 121924, 19755.9, -24977.7, 117692
1518, 96498.2, 41542.8, -25409.1, 83309.6, 39863.1, -33531.8, 20316.4, 7206.16
1519, 68891.7, 15898.2, -22754.5, -63052, 43427.7, -41406.7, 5529.14, 11869.3
1520, 188509, -47042.4, 9907.98, -182276, 58667.2, 29144.2, 23570.7, -45131.8
1521, 43418.9, -40597, -10428.7, -11328.2, 46734.3, 41113.3, 19600.2, 10470.1
1522, 88824, 34047.3, 3432.77, 81967.6, 38455.5, -37322.8, 3765.05, 8465.19
1523, 225240, -29291.5, -27321.3, -221650, 62606.2, 26896.5, 19842.1, -52937.7
1524, 35419.5, 34934.9, 3789.38, -4441.96, 81956.1, -27900.1, -7312.87, 76713.1
1525, 66199.7, 28173.3, -37529.5, 46692.7, 73433.3, -38406.8, 18463.9, 59803.5
1526, 54805.4, 47473.2, -26732, -5943.93, 38558.3, -33348.1, 6339.97, -18288.1
1527, 44770.4, 13188.5, 33864.6, 26146.5, 49585.8, -15249.7, -31087.9, -35492.8
1528, 30934.1, -24493.3, -16155.4, -9798.03, 152110, 27476.5, 5792.73, -149496
1529, 248571, -31936.1, 39826.9, 243273, 57106, 18363.5, -27284.4, 46684.5
1530, 157581, 33661.8, 1967.35, 153931, 44389.5, -33254.6, -1331.64, 29373.2
1531, 32210.3, 17836, 23088, -13650, 79424.4, -55966.1, -43554.8, -35763.2
1532, 45126.7, 31096.3, -29229.3, -14666.1, 67429.3, -30825, 34418.4, -49111.2
1533, 76702.8, -32296.4, -38461.7, -57973.8, 45295.5, 23613.1, 33531, -19229.5
1534, 66316.8, -38598.1, 53732, 4580.01, 48281.4, 43315.8, -12266.6, 17446
1535, 88311.2, -17386, 48371.1, 71811, 35692.5, 24263.6, -23832.4, 10828.1
1536, 123585, -43359, 7320.59, 115498, 33313.3, 31643.4, -3873.64, 9667.8
1537, 185127, -37134.8, 20229.8, 180232, 175451, 42863.6, -25434.3, 168223
1538, 74502.4, 40184.6, 4909.32, -62543.6, 187307, -38568, 6578.41, -183175
1539, 52808.5, -16338.3, 47941.6, 14946.6, 58824.3, -6610.15, -50045.1, -30200.7
1540, 132113, -39062.1, -5529.61, -126085, 143907, 53394.6, -6474.8, -133477
1541, 53752, -44052, 16670.2, 25899.9, 64799.1, 25271.8, -37885.4, 46097.2
1542, 179125, -18149.6, 30509.4, 175572, 138869, 15607.2, -31004.4, 134461
1543, 44384.2, -10572.3, 37439.9, -21364.4, 83943.9, 16647.3, -43184.1, -70032.7
1544, 113557, -13815, 23972.4, 110134, 27060.5, 11367.8, -24485.3, -1875.05
1545, 61425.3, 3637.05, 38984.1, -47329.4, 90185, -1256.03, -53284.3, -72749.8
1546, 97677.2, -30729.7, 45679.4, -80684, 90142.2, 20832.9, -30219.1, -82331.1
1547, 84069.5, 5486.81, -27489.6, 79258.5, 29211.1, -3897.63, 26786.2, -10981.6
1548, 50297.9, 24479, 35813.1, -25457.4, 45283, -37384.5, 4939.45, 25070.8
1549, 124492, -4217.95, -52303.9, -112893, 84258.2, 9590.78, 42247.3, -72267.8
1550, 67424.4, 30134.8, 22291.7, 56044.9, 234232, -30575.8, -27432.5, 230602
1551, 62042.8, 9994.96, -50269.1, 34963.3, 48294.3, -14330.3, 34652.8, 30433
1552, 49359.3, 1006.28, 35981, 33774.1, 41333.3, 170.083, -36772.2, -18873.9
1553, 34949, -30776.4, 16513.6, -1245.41, 82261.4, 32429, -12232.8, 74603.3
1554, 183388, 34300, -17681.6, -179282, 79843.9, -35187.6, 35141.9, -62465.4
1555, 66545.2, -20843, -41923.2, 47289.4, 68658.6, 18741.9, 39338.3, 53058.8
1556, 175481, -36633.2, -7631.05, -171445, 55243.9, 34213.8, 2036.73, -43326.2
1557, 220951, 42082.3, 14151.5, -216444, 190235, -41247.9, -15922.3, -185025
1558, 45088.8, 18167.2, 41265, 380.194, 47798.2, -19396.8, -43425.5, -4759.88
1559, 151962, -35608, 785.6, 147729, 180591, 49234.9, -36339.5, 169907
1560, 86013.3, -11917.1, 44273.2, 72774.6, 146696, 6029.96, -38907, 141314
1561, 39052.2, -33587.3, -15595.8, -12399.1, 80473.9, 42718.1, 33032.8, -59666.1
1562, 44009.4, 6232.97, 43311.4, 4701.56, 62456.1, -131.18, -43130.9, 45171.5
1563, 62698.4, -40948.2, 10961.7, 46197.1, 37609, 35468.5, -12256.8, -2487.8
1564, 198379, -61595.3, -29572.8, -186240, 137812, 27710.3, 6827.61, -134824
1565, 41382, 39589.7, -1232.12, -11983.7, 104586, -39406.6, -13956.8, -95866.9
1566, 69385.4, -29436.6, 32101.4, 54012.3, 78752.3, 27932.7, -28883.4, 67730.6
1567, 37963.4, 34534.7, -11176.4, -11120.4, 61067.7, -59581.6, -13334.2, -1222.1
1568, 204626, 16858.8, 46084.2, -198655, 135553, -13495.7, -37988, -129419
1569, 60341, -33460.9, -10247, -49156.9, 153104, 48659.3, 28489.6, -142342
1570, 157248, 9017.31, 45865.5, 150139, 275589, -7298.31, -49991.5, 270918
1571, 30947.9, -20387.4, 22570.6, -5717.89, 108039, 17140, -19378.8, -104895
1572, 51913, -33663.3, -18983.9, -34660.4, 119643, 35599.6, 20980, -112281
1573, 119612, -21276.7, 28573.9, 114183, 26853.7, -25586.7, 6534.71, 4872.3
1574, 51125.2, -39408.9, 23620.3, -22423.3, 51034.2, 22718.1, -27672.6, 36367.6
1575, 88346.3, -34649.4, 24606.4, -77453.3, 73754.1, 32141.2, -21527.2, -62794.9
1576, 151312, 3811.94, -29043.5, 148450, 60319.5, -11495.9, 40401.6, 43289.8
1577, 83901.3, -21621.4, 39912.4, 70561.6, 44074, 18728.5, -33469.6, 21715.1
1578, 48843.3, -25182.8, -41686.5, 3705.28, 41373.2, 17074, 37144.7, -6363.29
1579, 168178, -2018.2, 30663.7, 165346, 277274, -3807.52, -67437.8, 268921
1580, 31822.9, -3921.87, 30858.6, -6712.85, 69704.3, 9598.09, -52940.6, 44315.5
1581, 27303.8, 11490.9, 22696.1, -9916.98, 185148, -16072.4, -51428.7, -177134
1582, 54301, 33505.1, 42701.5, 1608.72, 46356, -38348.8, -14271, 21785.1
1583, 60383.2, -38974.5, 40262.7, 22495.2, 40111.7, 19685.4, -31820.6, 14452.7
1584, 29318.8, -24867.3, -15118.1, -3556.64, 120881, 27549, 13781.3, -116890
1585, 57123.1, -26395.6, 49864, 8938.65, 50233.4, 28473.2, -37129.3, -18277.9
1586, 44482.4, -33282.9, -7770.44, 28470.1, 111118, 25921.9, -6083.13, 107881
1587, 53759.5, -25399.7, 32367.6, 34601.6, 58271.9, 31200.9, -32920.7, 36583.5
1588, 31088.2, 11605, -28385.3, 5106.47, 96617.3, -7443.92, 27039.9, -92457.2
1589, 48852.2, 41977.7, -17777.3, 17560.6, 42594.9, -38635.5, 14782.7, -10154
1590, 55692.4, -33370.6, 31941.4, -31109.5, 70823.4, 13001.1, -39490.3, -57336.2
1591, 43379.3, -12283.5, 38422.4, 15956.2, 63660, 16709.9, -51101.9, 34087.7
1592, 35093.9, -17380.8, -30203.8, -4149.76, 100871, 6798.09, 28317.1, -96575.5
1593, 38961, 28202.3, -11809.2, 24148.1, 49302.1, -32453.5, 13244.2, -34670.7
1594, 90647.9, -51077.6, 17267.7, -72869.3, 85221.3, 21022.1, -46269.4, -68409.7
1595, 127164, 21173.7, 30972.7, 121503, 61804.1, -30846.4, -37431.3, 38303.4
1596, 75386.5, -10368.5, 23936.4, 70729.5, 59112.9, 52327.3, 27418.9, -2096.31
1597, 99653.3, -19008.7, -64156.6, 73847, 58957.8, -18958, 33429.6, 44711
1598, 64154.9, 2804.48, -38469.6, 51264.8, 50679.6, -28366.8, 39533.1, 14173.1
1599, 172239, -22475.7, 30962, 167936, 85487.7, 31466.4, -30854, 73253.3
1600, 81144.4, 12485, 49692.9, -62921.8, 52046.8, -22394.8, -31997.6, -34401.9
1601, 76529.4, -46994.7, 7577.11, 59923.6, 119255, 36990.1, -15058.1, 112368
1602, 67333.6, 19600.8, 49326.9, 41430.4, 30217.6, -8393.27, -25346.1, -14150.3
1603, 52545.3, 30722.1, 34680.2, -24787.9, 41876.5, -18847.5, -35779.1, 10875.1
1604, 97440.4, 23240.2, -23994.8, 91535.7, 35713.4, -22712, 26978.8, 5635.07
1605, 60575.1, 38977.1, -11975, -44796.6, 45987.8, -44161.3, 9168.26, -8977.39
1606, 53699.8, -47417, -24475, -6022.42, 46207.5, 30658.1, 5350.99, 34155.2
1607, 99442.5, 26785.8, 6323.83, 95558.1, 32346.9, -29194.6, -13922.5, -403.855
1608, 54641.5, -32237.8, -19965.2, -39342.2, 145469, 32586.9, 23211, -139859
1609, 66997.9, -36658.3, 5806.72, -55777.8, 156443, 42332.6, 3052.67, -150576
1610, 52728.4, 45549.8, 14819.3, -22042.9, 83249.6, -31974.7, -5502.51, -76667
1611, 245619, -43401.9, 1769.82, 241747, 205777, 45613.6, -3988.95, 200619
1612, 45027.3, 36675.6, -18375.4, 18566.3, 51744.6, -38514.4, 33248.6, 9416.68
1613, 58561.9, 12257.5, 52902.6, 21921.6, 42809.4, 26441.3, -27591.4, -19292.9
1614, 30669.8, 29040.3, -4372.58, 8841.72, 79732.3, -46254.3, -33446.6, -55669.5
1615, 103369, -8619.62, 25772.5, 99733, 28059.2, 6001.98, -26969.6, -4892.49
1616, 43788.4, 22238.1, -24892.3, 28341.9, 110254, -21780.9, 49785.6, 95931.4
1617, 73728, -12653.7, 39396.2, -61021.6, 42121, -7168.97, -40700, -8141.99
1618, 54336.2, -5947.28, 35903, -40348.8, 38981.4, -2767.86, -28153.8, 26818.9
1619, 110632, 19462.9, -62890.9, -88911.6, 60349.1, -23630, 24537, -49815.4
1620, 89148, -4218.65, 77452.9, 43938.8, 42625.8, 25687.1, -18261.8, 28699
1621, 40663.7, -35584.4, -19577.9, -1997.74, 76039.5, 17760.1, 18070.9, 71694
1622, 52238.1, 23112.8, -37844, 27612.5, 42088.7, -22965.3, 33699.8, -10410.3
1623, 70053.9, 38998.2, -35255.6, -46300.4, 33283.7, -17348.8, 28373.5, 1328.84
1624, 32417.6, 14961, 26759.7, 10535.2, 72230.5, -29451.7, -26220.8, -60517.1
1625, 163371, -30393.6, 27528.8, 158141, 57190.8, 41039.8, -22838.7, 32633
1626, 178229, 38512.5, 39539.8, -169466, 112346, -24874.2, -23928.3, -106913
1627, 58220.4, -54583.3, 4195.14, 19816.1, 57918.4, -4790.71, -34533.9, -46249.3
1628, 39616.3, 6971.64, -32458.5, 21617, 157508, -15186.8, 29489.6, 153976
1629, 38161.6, 3313.72, -36264.2, 11412.1, 58539.1, -19443, 40729, -37282
1630, 55614.7, 15569.2, 24708.8, -47329.4, 34941.4, -6666.31, -26222.7, 22109.6
1631, 250551, 45987, -17086, 245701, 44093.2, -39837.6, 17452.1, 7252.92
1632, 128109, -47875.8, -22693.8, -116639, 166471, 26607.5, 24067.9, -162558
1633, 83810.3, -31324.5, 34427.9, -69696.9, 128707, 31278.8, -27903.5, -121691
1634, 366406, -82281.6, -109639, -339798, 148676, -85732.3, -37323.2, -115593
